機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師
3701100122,信心牙醫診所,225014000,臺北市中山區,臺北市中山區民權東路三段55號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501101803,楊錦標神經科診所,225615668,臺北市中山區,臺北市中山區民生西路24號5樓,"神經科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3701103052,嚴牙醫診所,225059478,臺北市中山區,臺北市中山區大直街34巷14號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701102626,豐正牙醫診所,225712866,臺北市中山區,臺北市中山區松江路２８９之８０2號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701105887,甯境牙醫診所,02-85025861,臺北市中山區,臺北市中山區明水路672巷27號、29號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501108713,南西好萊塢診所,2562-2701,臺北市中山區,臺北市中山區南京東路一段24號3樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801112151,詠樂中醫診所,02-26275580,臺北市內湖區,臺北市內湖區內湖路１段373號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112748,優生活牙醫診所,27997373,臺北市內湖區,臺北市內湖區文德路169號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113058,德威先進牙醫診所,02-27999955,臺北市內湖區,臺北市內湖區內湖路一段659號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501112851,日新診所,26342743,臺北市內湖區,臺北市內湖區成功路五段446號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110511,永霖牙醫診所,227992297,臺北市內湖區,臺北市內湖區內湖路一段６７３號２樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114024,康研診所,26577257,臺北市內湖區,臺北市內湖區堤頂大道二段409號,"內科,",0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3501113303,內湖大學眼科診所,27951001,臺北市內湖區,臺北市內湖區文德路100號1、2樓,"眼科,",0,0,0,0,1,1,3,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114417,維尚泌尿科診所,,臺北市內湖區,臺北市內湖區內湖路1段300號3樓之5,"泌尿科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501113116,夏一新身心精神科診所,02-87928213,臺北市內湖區,臺北市內湖區成功路三段143號4樓,"精神科,",0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3801112035,鍾醫中醫診所,02-26313456,臺北市內湖區,臺北市內湖區康寧路三段31號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110679,施耳鼻喉科診所,26331018,臺北市內湖區,臺北市內湖區東湖路127號1樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801111716,鴻成中醫診所,26308699,臺北市內湖區,臺北市內湖區康樂街86號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110333,大方牙醫診所,27978821,臺北市內湖區,臺北市內湖區文德路２號３樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113030,明品牙醫診所,27905859,臺北市內湖區,臺北市內湖區內湖路2段265號(1、2樓),"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112426,誠心牙醫診所,87976001,臺北市內湖區,臺北市內湖區內湖路一段２８５巷６５弄２３號１樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112944,欣悅牙醫診所,26320777,臺北市內湖區,臺北市內湖區康寧路三段159號1及2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114186,小禾馨民權小兒專科診所,27910233,臺北市內湖區,臺北市內湖區行忠路191號,"兒科,",0,0,0,0,0,0,6,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501113992,榮欣骨科診所,26279155,臺北市內湖區,臺北市內湖區內湖路一段617號1樓、2樓,"骨科,",0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0
3701113245,內湖雅德思牙醫診所,87912390,臺北市內湖區,臺北市內湖區瑞光路108號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501113330,仁弘耳鼻喉科診所,02-26596360,臺北市內湖區,臺北市內湖區內湖路1段737巷50弄33號1樓,"耳鼻喉科,",0,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110115,王慶森診所,227986052,臺北市內湖區,臺北市內湖區港墘路６5號,"兒科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110164,大湖牙醫診所,227933781,臺北市內湖區,臺北市內湖區成功路四段334號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114015,曜暘診所,87925925,臺北市內湖區,臺北市內湖區民權東路六段123巷8號,"精神科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113192,榮登牙醫診所,,臺北市內湖區,臺北市內湖區金龍路113號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112873,維欣牙醫診所,2657-2388,臺北市內湖區,臺北市內湖區文德路208巷14號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501113849,育睿診所,26560801,臺北市內湖區,臺北市內湖區內湖路1段217巷35號1樓,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112793,維晟牙醫診所,26574557,臺北市內湖區,臺北市內湖區港墘路115號1樓及117號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801112133,圓覺中醫診所,27971207,臺北市內湖區,臺北市內湖區環山路1段130號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112935,惟君美學牙醫診所,87920898,臺北市內湖區,臺北市內湖區民權東路六段168號1及2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801112179,濟淵堂中醫診所,87892706,臺北市內湖區,臺北市內湖區內湖路1段737巷50弄37號(1樓及夾層),"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110182,興雅牙醫診所,226572425,臺北市內湖區,臺北市內湖區港墘路５３號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110397,東湖牙醫診所,226314965,臺北市內湖區,臺北市內湖區康樂街８９號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114300,麗康診所,02-26342296,臺北市內湖區,臺北市內湖區金湖路362號,"家庭醫學科,",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801111903,文華內湖中醫診所,02-27929233,臺北市內湖區,臺北市內湖區成功路四段 338號,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114122,陽光活力診所,87973828,臺北市內湖區,臺北市內湖區瑞光路500號1樓及502號2樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3701112999,美立華牙醫診所,2659-0179,臺北市內湖區,臺北市內湖區內湖路一段27號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114239,伊凡維納診所,02-27922633,臺北市內湖區,臺北市內湖區金莊路26號3樓之2,"內科,",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114131,維克多診所,26598795,臺北市內湖區,臺北市內湖區行善路385號3樓之6,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114202,葫洲診所,26306606,臺北市內湖區,臺北市內湖區康寧路三段35、37號,"內科,骨科,",0,0,0,0,0,0,5,0,0,2,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3801112071,善品中醫診所,87926922,臺北市內湖區,臺北市內湖區成功路4段30巷22號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114355,恆新復健科診所,02-26278666,臺北市內湖區,臺北市內湖區瑞光路337號(7樓),"復健科,",2,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0
3801112080,信任中醫診所,02-26308988,臺北市內湖區,臺北市內湖區東湖路106巷14號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701110019,德威國際牙醫口腔醫院,02-27990123,臺北市內湖區,臺北市內湖區內湖路一段659號1樓,"牙醫一般科,",0,2,0,0,0,0,0,0,14,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3701113147,紐大牙醫診所,26276281,臺北市內湖區,臺北市內湖區文德路71號1樓、73號2樓之3,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114328,瑞康診所,26599691,臺北市內湖區,臺北市內湖區江南街96巷3號,"家庭醫學科,",0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114337,哈佛診所,27155565,臺北市內湖區,臺北市內湖區內湖路1段296號(1、2樓)、300號2樓、300號2樓之1,"西醫一般科,",0,0,0,0,0,0,3,0,0,0,0,9,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0
3701113049,德威國際牙醫診所,02-27999955,臺北市內湖區,臺北市內湖區內湖路一段659號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113067,優秀牙醫診所,02-27999955,臺北市內湖區,臺北市內湖區內湖路一段659號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113101,新東京牙醫診所,25113326,臺北市內湖區,臺北市內湖區成功路四段2號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114266,戴念國骨科診所,900762927,臺北市內湖區,臺北市內湖區行忠路57號5樓,"骨科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114382,唯有健康診所,02-87918886,臺北市內湖區,臺北市內湖區行善路116號(1樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114453,奇樂三醫整合醫學診所,02-26586362,臺北市內湖區,臺北市內湖區瑞光路337號(8樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113156,年代牙醫診所,26308008,臺北市內湖區,臺北市內湖區康寧路3段56巷11號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114426,理真診所,02-27935900,臺北市內湖區,臺北市內湖區金豐街16號(1樓)及18號(1樓),"解剖病理科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
3501114499,內湖101健康管理診所,02-26583399、02-26582288,臺北市內湖區,臺北市內湖區瑞光路337號(9樓及10樓),"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,8,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0
3501114677,力康復健科診所,02-26580866,臺北市內湖區,臺北市內湖區內湖路1段358號2樓,"復健科,",1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7,3,0,0,1,0,0,0,0,0
3501114686,高峰診所,26591888,臺北市內湖區,臺北市內湖區內湖路2段39號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114480,瑞宏診所,66172699,臺北市內湖區,臺北市內湖區瑞光路258巷31號8樓、33號8樓及35號8樓,"西醫一般科,",0,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3501114506,內湖身心精神科診所,26271028,臺北市內湖區,臺北市內湖區內湖路1段439號1樓,"精神科,",0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114515,藝群內湖診所,02-87924624,臺北市內湖區,臺北市內湖區成功路4段58號4樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114748,保安診所,02-26334566,臺北市內湖區,臺北市內湖區東湖路141之1號1、2樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114524,霍普金斯診所,26578656,臺北市內湖區,臺北市內湖區洲子街194號3樓之1及196號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1
3701113227,喬治牙醫診所,(02)2634-8582,臺北市內湖區,臺北市內湖區康寧路3段23號2樓之7,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114766,內湖美麗爾診所,77218787,臺北市內湖區,臺北市內湖區瑞光路478巷22號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114720,內湖全美診所,02-26585528,臺北市內湖區,臺北市內湖區內湖路1段360巷2之1號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113138,舒美牙醫診所,02-26330161,臺北市內湖區,臺北市內湖區東湖路122號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114257,禾馨眼科診所,27903833,臺北市內湖區,臺北市內湖區行忠路195號1、2樓,"眼科,",0,0,0,0,1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114391,全新圓診所,02-27906100,臺北市內湖區,臺北市內湖區瑞光路26巷36弄2號2樓、2之1號2樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801112099,瀚威中醫診所,02-87917761,臺北市內湖區,臺北市內湖區新明路277號1、2樓,"中醫一般科,",0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114613,佳霖診所,02-26334535,臺北市內湖區,臺北市內湖區東湖路147號2樓,"西醫一般科,",0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113165,格唯牙醫診所,27909192,臺北市內湖區,臺北市內湖區星雲街97號(1樓含夾層、2樓),"牙醫一般科,",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114588,書拉密美學診所,27920102,臺北市內湖區,臺北市內湖區成功路4段57號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114640,未來醫檢臨床病理科專科診所,26595585,臺北市內湖區,臺北市內湖區陽光街351號6樓,"臨床病理科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3501114533,瑞佛健康管理診所,,臺北市內湖區,臺北市內湖區民權東路6段8號1、2樓(實際使用:2、3層),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3501114560,馬丁健康管理診所,87928230,臺北市內湖區,臺北市內湖區行忠路28巷1號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3801111725,聿麒中醫診所,26332058,臺北市內湖區,臺北市內湖區五分街93號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114702,抱抱心身醫學診所,87974422,臺北市內湖區,臺北市內湖區文德路70號1樓及72號(1樓),"精神科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3501114668,禾馨內湖內科診所,27910331,臺北市內湖區,臺北市內湖區行忠路189號(1樓含夾層),"內科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114659,樂善診所,02-27902600,臺北市內湖區,臺北市內湖區行善路260號(1樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114462,紫陽診所,27988118,臺北市內湖區,臺北市內湖區內湖路1段118號3樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3701113183,湖美牙醫診所,87925511,臺北市內湖區,臺北市內湖區成功路4段8號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801112160,佳鄰中醫診所,27976001,臺北市內湖區,臺北市內湖區文德路238號2樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110982,馬思特診所,227925994,臺北市內湖區,臺北市內湖區成功路四段５３號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101110026,康寧醫療財團法人康寧醫院,26345500,臺北市內湖區,臺北市內湖區成功路五段４２０巷２６號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,泌尿科,耳鼻喉科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,",0,0,0,0,0,0,33,0,1,10,0,104,24,1,0,7,0,2,3,14,1,2,0,3,0,0,3
3801111850,騏安中醫診所,26308591,臺北市內湖區,臺北市內湖區金湖路386號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801110288,內湖中醫診所,227909187,臺北市內湖區,臺北市內湖區成功路三段１７４巷１號１樓，３樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701111036,欣仁牙醫診所,227986210,臺北市內湖區,臺北市內湖區內湖路一段２８５巷２７弄５號１樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801111681,和慶中醫診所,02-87919869,臺北市內湖區,臺北市內湖區成功路四段58號2樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110253,深博牙醫診所,227931557,臺北市內湖區,臺北市內湖區成功路三段１４３號６樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112864,金陽牙醫診所,26307295,臺北市內湖區,臺北市內湖區康樂街78號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110937,鴻文婦產科診所,227945909,臺北市內湖區,臺北市內湖區成功路四段５２號２樓,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114113,思維診所,02-26574559,臺北市內湖區,臺北市內湖區文德路25號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701113218,舒湖牙醫診所,02-27946878,臺北市內湖區,臺北市內湖區石潭路53號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112800,喜悅牙醫診所,26560580,臺北市內湖區,臺北市內湖區內湖路一段248號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114757,芮森醫學診所,02-27910117,臺北市內湖區,臺北市內湖區新湖三路215號2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501114597,永育醫療大湖診所,27906002,臺北市內湖區,臺北市內湖區成功路4段366號(1、2樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801112142,建榮中醫診所,27918895,臺北市內湖區,臺北市內湖區成功路3段174巷16號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701110913,龍昌牙醫診所,227906266,臺北市內湖區,臺北市內湖區金龍路１３９號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501113036,祐生復健科診所,02-26341998,臺北市內湖區,臺北市內湖區康寧路三段54之7號、54之11號,"復健科,",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
3501110508,達美皮膚專科診所,227920218,臺北市內湖區,臺北市內湖區成功路四段２２０號１樓至2樓,"皮膚科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112711,心美牙醫診所,27954477,臺北市內湖區,臺北市內湖區成功路3段174巷14號、14號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112668,元康牙醫診所,02-26313938,臺北市內湖區,臺北市內湖區康寧路3段165巷23弄3號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110973,東成診所,02-26316850,臺北市內湖區,臺北市內湖區民權東路六段495號２樓之1、之2，495號4樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501112324,內湖長春診所,27926868,臺北市內湖區,臺北市內湖區民權東路六段64號,"家庭醫學科,外科,",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112122,平安牙醫診所,87977278,臺北市內湖區,臺北市內湖區內湖路二段52-3號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112177,文德牙醫診所,26318098,臺北市內湖區,臺北市內湖區東湖路113巷66號地下室,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701112211,安政牙醫診所,02-26570847,臺北市內湖區,臺北市內湖區文德路二十二巷四十一號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110017,陳德駿婦產科診所,227974455,臺北市內湖區,臺北市內湖區文德路８號２樓,"婦產科,",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110080,陳森豊診所,227990361,臺北市內湖區,臺北市內湖區環山路一段２號１樓及２樓,"家庭醫學科,內科,外科,骨科,神經科,",0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,3,0,1,0,1,0,0,0,0,1
3501110188,魏穀年診所,226572691,臺北市內湖區,臺北市內湖區內湖路一段４０３號,"家庭醫學科,兒科,眼科,西醫一般科,",0,0,0,0,0,0,4,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110268,振興內兒科診所,227906179,臺北市內湖區,臺北市內湖區成功路三段１９３號,"內科,兒科,",0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110286,丁大元診所,226331010,臺北市內湖區,臺北市內湖區東湖路119巷49弄4號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110311,徐醫師診所,226336616,臺北市內湖區,臺北市內湖區東湖路５３號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501110455,東湖張耳鼻喉科診所,226331864,臺北市內湖區,臺北市內湖區康寧路三段１６９號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501113090,誠康診所,2657-2585,臺北市內湖區,臺北市內湖區內湖路一段585號,"家庭醫學科,",0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501112971,湖光皮膚專科診所,87917202,臺北市內湖區,臺北市內湖區成功路4段59之1號3樓,"皮膚科,",0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
