機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師,醫學中心
3531046119,南方復健科診所,02-29492061,新北市中和區,新北市中和區和平街5-2號1、2樓及7號1、2樓,"復健科,",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
3531044437,佳新小兒科診所,29418101,新北市中和區,新北市中和區大勇街23號1樓,"兒科,",0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831040079,陳南中醫診所,02 2227337,新北市中和區,新北市中和區民享街５８－１號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040120,錦和牙醫診所,02 2474320,新北市中和區,新北市中和區圓通路２４０之１號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045167,佑欣診所,286685811,新北市中和區,新北市中和區興南路一段９０號１樓,"西醫一般科,",0,0,0,0,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040657,朋詡牙醫診所,02 2483035,新北市中和區,新北市中和區中山路二段２４４號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045765,凱程診所,222231868,新北市中和區,新北市中和區員山路150之8號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043730,願行中醫診所,289646857,新北市中和區,新北市中和區華福街64號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731041350,宋家牙醫診所,22480650,新北市中和區,新北市中和區中山路二段二二一號一樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045925,福和身心診所,229291868,新北市中和區,新北市中和區中和路428號1樓,"精神科,",0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043283,瑞光牙醫診所,222422130,新北市中和區,新北市中和區中興街１３４號１樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831040097,進安中醫診所,02-22485986,新北市中和區,新北市中和區保平路356號、358號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045461,快樂小兒科診所,02-89432999,新北市中和區,新北市中和區景安路215號1樓,"兒科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731042679,瑞星牙醫診所,22435343,新北市中和區,新北市中和區安邦街130號1樓、132號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043703,天安中醫診所,229419764,新北市中和區,新北市中和區景平路225號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043632,永欣中醫診所,282422858,新北市中和區,新北市中和區連城路89巷7之1號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046324,中和容光皮膚專科診所,229400452,新北市中和區,"新北市中和區景新街452號(1,2樓)","耳鼻喉科,皮膚科,",0,0,0,0,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043552,承光中醫診所,29491753,新北市中和區,新北市中和區南華路41號1、2樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043541,佳美牙醫診所,222211549,新北市中和區,新北市中和區員山路299號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043614,世安中醫診所,222264880,新北市中和區,新北市中和區新生街3號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043603,米雅美學牙醫診所,229480138,新北市中和區,新北市中和區興南路一段23號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043605,行願中醫診所,222426857,新北市中和區,新北市中和區連城路23巷12號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043612,曜新牙醫診所,229427665,新北市中和區,新北市中和區景新街308號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045863,雅文皮膚科診所,222228325,新北市中和區,新北市中和區中山路三段129號1至2樓,"皮膚科,",0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046039,晟新診所,22496388,新北市中和區,新北市中和區景平路488號5樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043649,漾潔牙醫診所,912980960,新北市中和區,新北市中和區中和路314號1至2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043598,新生堂中醫診所,232348277,新北市中和區,新北市中和區新生街142號1樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046002,王曜庭診所,289432226,新北市中和區,新北市中和區景安路29號1樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043623,明芯中醫診所,222451680,新北市中和區,新北市中和區景平路561號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045943,中和班廷謝安慈診所,222401726,新北市中和區,新北市中和區中山路二段208號2樓及210號1樓、2樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3531046020,新福星診所,222220882,新北市中和區,新北市中和區中正路778之1號1樓及780之1號1樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046191,愛麗絲美學診所,286688603,新北市中和區,新北市中和區景安路33號1樓及夾層,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046164,昌惟骨科診所,222429555,新北市中和區,新北市中和區中和路170號1樓,"骨科,",0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0
3731043630,祥齡牙醫診所,229523299,新北市中和區,新北市中和區中山路三段204號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043641,辛中醫診所,286681188,新北市中和區,新北市中和區宜安路118巷10號（1樓及夾層）、12號（1樓及夾層）,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046244,安和復健科診所,222428568,新北市中和區,新北市中和區安和路167號1、2樓,"復健科,",1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
3731043621,秀恩美學牙醫診所,229415587,新北市中和區,新北市中和區自立路25號1至2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046137,辰星皮膚專科診所,229406880,新北市中和區,新北市中和區景安路117號1、2樓,"皮膚科,",0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046271,安祐診所,286681070,新北市中和區,新北市中和區景新街401號1樓、2樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046299,聖心診所,222432500,新北市中和區,新北市中和區連勝街33號1樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046280,健和診所,,新北市中和區,新北市中和區景新街401號1樓、2樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046226,采風美學診所,282455827,新北市中和區,新北市中和區景平路383之5號1樓,"皮膚科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043658,守遠牙醫診所,229456050,新北市中和區,新北市中和區安平路15號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046100,康陽診所,229637176,新北市中和區,新北市中和區莒光路78號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043710,禾家牙醫診所,222430898,新北市中和區,新北市中和區連城路261之4號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043694,日安牙醫診所,229456556,新北市中和區,新北市中和區安平路210號1樓及212號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043765,臻美牙醫診所,222230068,新北市中和區,新北市中和區連城路471號1、2、3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043756,臻星美學牙醫診所,277292188,新北市中和區,新北市中和區中山路三段163號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046333,李凱國皮膚科診所,286680185,新北市中和區,新北市中和區興南路一段146號1樓、2樓,"皮膚科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046477,涵妍美學診所,222403588,新北市中和區,新北市中和區連城路75巷2之1號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046440,全裕診所,282313668,新北市中和區,新北市中和區中和路294號1、2樓,"內科,",0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043712,心俞堂中醫診所,229410212,新北市中和區,新北市中和區景新街330號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043774,詠恩美學牙醫診所,229221168,新北市中和區,新北市中和區中安街94號1樓及夾層,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043749,逸心堂中醫診所,222251618,新北市中和區,新北市中和區中原街166號1樓及168號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043783,東陽牙醫診所,229264055,新北市中和區,新北市中和區中和路440號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046360,均媄診所,286681232,新北市中和區,新北市中和區景安路130號1、2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046468,永育醫療南勢角診所,229402202,新北市中和區,新北市中和區仁愛街128號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040399,一成牙醫診所,02 22498983,新北市中和區,新北市中和區中和路67號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046397,建良耳鼻喉科診所,289413009,新北市中和區,新北市中和區景新街465號1、2樓,"耳鼻喉科,",0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046404,合慶診所,222212217,新北市中和區,新北市中和區中正路705號(1樓)及707號(1樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043676,晶漾牙醫診所,222490680,新北市中和區,新北市中和區南華路67之1號1樓及1樓夾層,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531041767,張偉哲眼科診所,02 2470600,新北市中和區,新北市中和區圓通路三七號一.二樓,"眼科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043738,沐德牙醫診所,229640775,新北市中和區,新北市中和區壽德街18號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046342,精湛眼科診所,289432567,新北市中和區,新北市中和區景新街450號(1、2樓）,"眼科,",0,0,0,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046413,皇秦診所,222219825,新北市中和區,新北市中和區中山路三段39之1號1樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731042624,德綸牙醫診所,32332383,新北市中和區,新北市中和區中安街98號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046431,中和双眼明眼科診所,229412639,新北市中和區,新北市中和區興南路二段31巷6號1樓,"眼科,",0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043669,頌和中醫診所,222438668,新北市中和區,新北市中和區景平路656號1樓至2樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046459,源泰診所,222225875,新北市中和區,新北市中和區員山路183號1樓,"家庭醫學科,內科,",0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046422,嘉穗診所,222255856,新北市中和區,新北市中和區員山路146之2號1樓,"家庭醫學科,",0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045336,宜宏泌尿科內科診所,(02)2941-4266,新北市中和區,新北市中和區宜安路54號1樓,"內科,泌尿科,",0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043345,琇品牙醫診所,29438383,新北市中和區,新北市中和區捷運路89號1樓、91號1樓、93號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045685,辰安耳鼻喉科診所,02-22211211,新北市中和區,新北市中和區員山路317號1樓,"耳鼻喉科,",0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531043681,永安眼科診所,28231848,新北市中和區,新北市中和區宜安路129號1樓,"眼科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531046182,尚明眼科診所,222428958,新北市中和區,新北市中和區復興路260號1樓,"眼科,",0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3531041650,榮生診所,2423268,新北市中和區,新北市中和區莊敬路１５號,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831042420,雋恩中醫診所,29462789,新北市中和區,新北市中和區景德街30號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040111,華泰牙醫診所,02 9418546,新北市中和區,新北市中和區保健路２３號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531041052,家安診所,02 9348325,新北市中和區,新北市中和區中山路二段２４８號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531040466,景新診所,229427350,新北市中和區,新北市中和區景新街399巷10弄2號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831042957,康泉中醫診所,229278333,新北市中和區,新北市中和區新興街６巷７號１樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531044428,孫國勝外科診所,22435935,新北市中和區,新北市中和區景平路七二六號之四,"外科,",0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
3531042095,澤生診所,(02)2957-8458,新北市中和區,新北市中和區民德路６３號,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531042479,正生婦幼聯合診所,22447056   22446969,新北市中和區,新北市中和區中正路122號1、2樓,"婦產科,",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531040519,十全外婦產科診所,02 9434687,新北市中和區,新北市中和區景新街４１３號,"外科,婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531041301,張維發診所,02 9421590,新北市中和區,新北市中和區華新街２６號,"內科,",0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531041623,吳嘉生診所,222462402,新北市中和區,新北市中和區中和路190號1樓至3樓,"家庭醫學科,骨科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3531044802,祐嘉骨科診所,82455795,新北市中和區,新北市中和區南華路22號1樓,"家庭醫學科,骨科,",0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0
3531045158,安平家診所,229461010,新北市中和區,新北市中和區安平路８９號１、２樓,"兒科,",0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731042562,中和大元牙醫診所,29212389,新北市中和區,新北市中和區中和路二五四號一．二樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731042964,采石牙醫診所,29259393,新北市中和區,新北市中和區中安街六號一.二樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043032,向日葵牙醫診所,222323003,新北市中和區,新北市中和區中和路328號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043327,永立牙醫診所,289433119,新北市中和區,新北市中和區立人街２３號１、２樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045014,賴凱新診所,222465505,新北市中和區,新北市中和區中山路二段１０２號１樓,"內科,",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531044991,王伯涵皮膚科診所,229403092,新北市中和區,新北市中和區宜安路131號1、2樓,"皮膚科,",0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831040766,培真中醫診所,222256618,新北市中和區,新北市中和區新生街二二０巷五號,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040586,東大牙醫診所,229484249,新北市中和區,新北市中和區忠孝街126之1號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040719,吉仁牙醫診所,02 9667240,新北市中和區,新北市中和區民德路１３４號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045283,劍橋診所,02-82263730,新北市中和區,新北市中和區建一路150號9樓之4,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
3731043292,景揚牙醫診所,229452055,新北市中和區,新北市中和區宜安路１２３號１、２樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043025,康乃馨中醫診所,222421052,新北市中和區,新北市中和區中正路137號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040139,清成牙醫診所,02 2222555,新北市中和區,新北市中和區民享街８６巷２２號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040228,中和牙醫診所,2249-0908,新北市中和區,新北市中和區中和路219號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040371,名人牙醫診所,02 2222158,新北市中和區,新北市中和區民享街５８號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731040433,美安牙醫診所,,新北市中和區,新北市中和區興南路一段１５８號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831042073,常榮中醫診所,229578260,新北市中和區,新北市中和區莒光路2號（1樓）、2之1號（2樓）、4號（1樓）及4之1號（2樓）,"中醫一般科,",0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045381,中和重慶耳鼻喉科診所,02-22426600,新北市中和區,新北市中和區中和路127號1、2樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043363,晶璽牙醫診所,02-89419777,新北市中和區,新北市中和區景安路69號1樓. 2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043089,陳承吉中醫診所,229475566,新北市中和區,新北市中和區安平路１０６號１樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045363,佳南診所,02-29408358,新北市中和區,新北市中和區景新街431號1、2樓,"復健科,",3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0
3531045452,寰康復健診所,02-29257878,新北市中和區,新北市中和區中安街104號1樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3531045425,延生診所,02-86680896,新北市中和區,新北市中和區成功路15號1樓,"內科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043294,龍恩中醫診所,289423525,新北市中和區,新北市中和區和平街11號1、2樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045569,橋和皮膚專科診所,02-22251738,新北市中和區,新北市中和區漢生東路362號1樓、2樓,"皮膚科,",0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045274,里安眼科診所,232347111,新北市中和區,新北市中和區員山路271之1號1樓及2樓,"眼科,",0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045265,余泰昌小兒科診所,229230336,新北市中和區,新北市中和區宜安路１３４-１號１樓,"兒科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043132,耕德中醫診所,229443398,新北市中和區,新北市中和區景安路239號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045390,詠安耳鼻喉科診所,29296366,新北市中和區,新北市中和區中和路400巷12弄2號1樓,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043505,湛美牙醫診所,229215000,新北市中和區,新北市中和區宜安路98號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731043443,明煜牙醫診所,222799006,新北市中和區,新北市中和區景安路138號1樓、2樓、3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045443,大興耳鼻喉科診所,286686369,新北市中和區,新北市中和區興南路一段91號1樓,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043169,揚銘中醫診所,222461918,新北市中和區,新北市中和區圓通路234號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531045489,杏嘉診所,222493445,新北市中和區,新北市中和區中和路253號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043187,真品堂中醫診所,02-86681690,新北市中和區,新北市中和區景平路61-8號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043267,澄品中醫診所,222462256,新北市中和區,新北市中和區泰和街2號1樓、2樓,"中醫一般科,",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831043150,正宏堂中醫診所,02-29211351,新北市中和區,新北市中和區宜安路140號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
